id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
20855,Fresno europeo,26/05/2011 12:20,Medio (4 - 8 mts),36,Mediano,-68.8591341387,-32.8951050509,5,Residencial Sur,2423808.92355,0,bajo
2094,Morera,22/11/2011 11:19,Alto (> 8 mts),185,Grande,-68.8279328637,-32.8818235358,3,Parque O'Higgins,1531146.02653,0,medio
18332,Morera,02/08/2011 10:19,Alto (> 8 mts),160,Grande,-68.8382610374,-32.8674883597,4,Cuarta Oeste,1173332.70145,1,medio
21707,Fresno europeo,09/06/2011 11:30,Alto (> 8 mts),137,Grande,-68.8565192207,-32.8957783461,5,Residencial Sur,2423808.92355,1,medio
38037,Paraiso,06/12/2010 14:14,Alto (> 8 mts),180,Grande,-68.8470609853,-32.8720205236,6,Residencial Norte,2694682.37982,0,medio
7791,Pltano,13/05/2011 11:15,Medio (4 - 8 mts),80,Grande,-68.8551425013,-32.8855445227,5,Residencial Sur,2423808.92355,0,medio
33748,Morera,12/05/2011 11:44,Bajo (2 - 4 mts),100,Grande,-68.8570822107,-32.8861589782,5,Residencial Sur,2423808.92355,0,medio
1495,Acacia SP,24/11/2011 11:29,Medio (4 - 8 mts),115,Grande,-68.8720292661,-32.8765075779,7,Residencial Parque,1786336.08966,0,medio
26719,Paraiso,02/11/2011 08:24,Medio (4 - 8 mts),90,Grande,-68.8324585446,-32.8943070711,3,Parque O'Higgins,1531146.02653,1,medio
15439,Fresno americano,18/11/2011 12:24,Bajo (2 - 4 mts),30,Mediano,-68.8594064831,-32.8712277338,6,Residencial Norte,2694682.37982,0,bajo
31491,Morera,19/05/2011 10:56,Alto (> 8 mts),140,Grande,-68.8588858314,-32.8909426539,5,Residencial Sur,2423808.92355,0,medio
11926,Morera,12/05/2010 11:50,Medio (4 - 8 mts),162,Grande,-68.8510421486,-32.8674202923,6,Residencial Norte,2694682.37982,0,medio
753,Aguaribay,15/12/2011 08:15,Bajo (2 - 4 mts),18,Chico,-68.8803368786,-32.8665556314,8,Aeroparque,2203364.73622,0,bajo
16216,Paraiso,22/07/2011 11:15,Bajo (2 - 4 mts),70,Grande,-68.8428638025,-32.8629096473,4,Cuarta Oeste,1173332.70145,0,bajo
9318,Fresno europeo,17/02/2011 09:17,Medio (4 - 8 mts),54,Mediano,-68.8464081824,-32.8653426136,4,Cuarta Oeste,1173332.70145,0,bajo
46856,Morera,15/09/2011 13:10,Medio (4 - 8 mts),108,Grande,-68.8337828435,-32.8726774307,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
46284,Morera,21/09/2011 09:46,Alto (> 8 mts),155,Grande,-68.8230388342,-32.8740997121,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
1687,Paraiso,25/11/2011 11:03,Bajo (2 - 4 mts),25,Mediano,-68.8719846185,-32.8772619389,7,Residencial Parque,1786336.08966,0,bajo
26691,Morera,10/11/2011 09:20,Alto (> 8 mts),210,Grande,-68.8319196836,-32.8936355035,3,Parque O'Higgins,1531146.02653,0,alto
24259,Fresno americano,27/01/2011 07:45,Alto (> 8 mts),90,Grande,-68.8447633434,-32.9018473578,2,Barrio Civico,2366816.36021,0,medio
19587,Morera,11/07/2011 10:19,Alto (> 8 mts),60,Mediano,-68.8359995078,-32.872148798,4,Cuarta Oeste,1173332.70145,0,bajo
31701,lamo criollo,18/05/2011 10:33,Alto (> 8 mts),145,Grande,-68.8618569057,-32.8904731619,5,Residencial Sur,2423808.92355,0,medio
15575,Acacia SP,16/11/2011 16:48,Medio (4 - 8 mts),120,Grande,-68.8611601105,-32.8708598046,7,Residencial Parque,1786336.08966,0,medio
42526,Morera,28/09/2011 11:34,Alto (> 8 mts),170,Grande,-68.8302052953,-32.8765472244,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
33944,Morera,24/05/2011 11:40,Bajo (2 - 4 mts),80,Grande,-68.8528270251,-32.8844857771,5,Residencial Sur,2423808.92355,0,medio
27761,Fresno europeo,04/11/2011 09:42,Medio (4 - 8 mts),60,Mediano,-68.8349620809,-32.89481156,3,Parque O'Higgins,1531146.02653,0,bajo
13522,Morera,01/02/2011 11:48,Alto (> 8 mts),100,Grande,-68.8519286414,-32.8645991201,6,Residencial Norte,2694682.37982,1,medio
38114,Fresno europeo,03/12/2010 10:37,Alto (> 8 mts),180,Grande,-68.8466698177,-32.8728797542,6,Residencial Norte,2694682.37982,0,medio
14145,Morera,01/12/2011 08:22,Alto (> 8 mts),125,Grande,-68.8757820995,-32.8665944497,8,Aeroparque,2203364.73622,0,medio
13975,Paraiso sombrilla,29/11/2011 12:13,Medio (4 - 8 mts),58,Mediano,-68.8780786862,-32.8651567003,8,Aeroparque,2203364.73622,0,bajo
42831,Morera,30/09/2011 13:49,Alto (> 8 mts),80,Grande,-68.8314777506,-32.8765947756,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
25207,Morera,11/02/2011 13:56,Alto (> 8 mts),98,Grande,-68.8371238193,-32.898309076,2,Barrio Civico,2366816.36021,1,medio
39085,Morera,22/12/2010 09:09,Alto (> 8 mts),160,Grande,-68.8536048856,-32.8716254761,6,Residencial Norte,2694682.37982,0,medio
44307,Fresno europeo,12/10/2011 18:09,Bajo (2 - 4 mts),30,Mediano,-68.8363575849,-32.8810128862,1,Parque Central,1655357.93265,0,bajo
28397,Morera,14/03/2011 10:03,Alto (> 8 mts),200,Grande,-68.8493144183,-32.8879501715,5,Residencial Sur,2423808.92355,0,alto
23064,Morera,17/06/2011 19:34,Alto (> 8 mts),98,Grande,-68.8605332694,-32.9016664183,5,Residencial Sur,2423808.92355,0,medio
14212,Paraiso,30/11/2011 11:40,Medio (4 - 8 mts),65,Grande,-68.876673503,-32.8665153666,8,Aeroparque,2203364.73622,0,bajo
45819,Morera,01/09/2011 10:20,Medio (4 - 8 mts),210,Grande,-68.8205166659,-32.8711267514,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
29768,Morera,15/03/2011 09:04,Alto (> 8 mts),182,Grande,-68.8413793714,-32.8936016768,2,Barrio Civico,2366816.36021,0,medio
792,Aguaribay,14/12/2011 10:18,Medio (4 - 8 mts),110,Grande,-68.8795846069,-32.8665999592,8,Aeroparque,2203364.73622,0,medio
37632,Morera,13/12/2010 11:08,Alto (> 8 mts),160,Grande,-68.8496919834,-32.8720208272,6,Residencial Norte,2694682.37982,0,medio
22195,Fresno europeo,18/05/2011 09:49,Bajo (2 - 4 mts),36,Mediano,-68.8568426115,-32.898368157,5,Residencial Sur,2423808.92355,0,bajo
9973,Morera,10/11/2010 12:24,Alto (> 8 mts),170,Grande,-68.8538802989,-32.8697962014,6,Residencial Norte,2694682.37982,1,medio
24513,Morera,10/01/2011 10:29,Alto (> 8 mts),157,Grande,-68.8470970266,-32.9034877218,2,Barrio Civico,2366816.36021,0,medio
25260,Olmo comun,08/02/2011 10:34,Medio (4 - 8 mts),74,Grande,-68.8391088501,-32.8993050308,2,Barrio Civico,2366816.36021,0,bajo
13595,Paraiso,01/03/2011 12:59,Alto (> 8 mts),150,Grande,-68.8512315453,-32.8655966943,6,Residencial Norte,2694682.37982,0,medio
32740,Morera,17/05/2011 12:36,Alto (> 8 mts),150,Grande,-68.8527826363,-32.886965559,5,Residencial Sur,2423808.92355,1,medio
520,Morera,08/03/2012 18:29,Medio (4 - 8 mts),100,Grande,-68.820751821,-32.8686305963,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
44940,Morera,23/08/2011 10:06,Medio (4 - 8 mts),122,Grande,-68.8244226224,-32.868661743,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
15167,Paraiso,21/11/2011 12:28,Bajo (2 - 4 mts),22,Mediano,-68.8595057005,-32.8693764479,6,Residencial Norte,2694682.37982,0,bajo
36266,Morera,17/03/2011 10:20,Alto (> 8 mts),94,Grande,-68.8532286421,-32.8777752684,6,Residencial Norte,2694682.37982,0,medio
7984,Pltano,18/02/2011 13:59,Alto (> 8 mts),210,Grande,-68.8407202772,-32.8882134722,3,Parque O'Higgins,1531146.02653,0,alto
25097,Morera,15/02/2011 19:32,Alto (> 8 mts),128,Grande,-68.8355676505,-32.8978979253,2,Barrio Civico,2366816.36021,0,medio
35484,Morera,08/04/2011 10:52,Medio (4 - 8 mts),68,Grande,-68.8566664053,-32.8815664974,7,Residencial Parque,1786336.08966,0,bajo
35451,Morera,28/03/2011 10:31,Alto (> 8 mts),92,Grande,-68.8541363918,-32.8812050133,6,Residencial Norte,2694682.37982,0,medio
33181,Morera,08/06/2011 11:40,Medio (4 - 8 mts),33,Mediano,-68.854485078,-32.8915983701,5,Residencial Sur,2423808.92355,0,bajo
15331,Paraiso,16/11/2011 13:17,Bajo (2 - 4 mts),30,Mediano,-68.8603296876,-32.8702514843,6,Residencial Norte,2694682.37982,0,bajo
4387,Prunas,26/07/2011 13:44,Medio (4 - 8 mts),38,Mediano,-68.83969746,-32.8689828242,4,Cuarta Oeste,1173332.70145,0,bajo
39940,Paraiso sombrilla,28/04/2011 12:18,Medio (4 - 8 mts),130,Grande,-68.8446783222,-32.8760574468,1,Parque Central,1655357.93265,0,medio
7986,Pltano,18/02/2011 13:49,Alto (> 8 mts),126,Grande,-68.8404017094,-32.8882762116,3,Parque O'Higgins,1531146.02653,0,medio
2547,Pltano,14/10/2011 11:29,Alto (> 8 mts),190,Grande,-68.832970202,-32.8849192952,3,Parque O'Higgins,1531146.02653,1,alto
10850,Fresno europeo,17/03/2011 10:20,Medio (4 - 8 mts),89,Grande,-68.8529435432,-32.8780614421,6,Residencial Norte,2694682.37982,0,medio
45257,Fresno europeo,29/09/2011 11:07,Medio (4 - 8 mts),113,Grande,-68.8226615696,-32.8728403063,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
29898,Fresno europeo,15/03/2011 11:49,Alto (> 8 mts),170,Grande,-68.8411293342,-32.8923048395,2,Barrio Civico,2366816.36021,0,medio
22442,Fresno europeo,28/06/2011 09:30,Alto (> 8 mts),145,Grande,-68.8617642049,-32.8981404626,5,Residencial Sur,2423808.92355,1,medio
14316,Morera,06/12/2011 09:27,Alto (> 8 mts),120,Grande,-68.8770944248,-32.8674157071,8,Aeroparque,2203364.73622,0,medio
37326,Morera,16/03/2011 13:13,Alto (> 8 mts),130,Grande,-68.8576053106,-32.8747415402,6,Residencial Norte,2694682.37982,0,medio
30903,Morera,17/02/2011 10:40,Alto (> 8 mts),170,Grande,-68.8539469574,-32.8664506523,6,Residencial Norte,2694682.37982,0,medio
47620,Caducifolio,08/09/2011 10:43,Muy bajo (1 - 2 mts),6,Chico,-68.8300866379,-32.8709659504,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
45672,Fresno europeo,26/08/2011 11:37,Muy bajo (1 - 2 mts),3,Chico,-68.8220322758,-32.8695523238,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
26523,Fresno europeo,21/10/2011 15:24,Bajo (2 - 4 mts),50,Mediano,-68.8308602201,-32.8911510265,3,Parque O'Higgins,1531146.02653,0,bajo
35112,Morera,28/03/2011 12:17,Medio (4 - 8 mts),60,Mediano,-68.8520769377,-32.8811366367,1,Parque Central,1655357.93265,0,bajo
23709,Morera,24/01/2011 19:24,Alto (> 8 mts),108,Grande,-68.849204667,-32.9012157689,2,Barrio Civico,2366816.36021,1,medio
44312,Fresno europeo,12/10/2011 17:21,Medio (4 - 8 mts),80,Grande,-68.8354892673,-32.8810716457,1,Parque Central,1655357.93265,0,medio
7634,Olmo comun,17/06/2011 15:33,Bajo (2 - 4 mts),44,Mediano,-68.854870335,-32.8836814142,5,Residencial Sur,2423808.92355,0,bajo
200,Morera,24/02/2012 10:39,Bajo (2 - 4 mts),26,Mediano,-68.8583997538,-32.8644385862,6,Residencial Norte,2694682.37982,0,bajo
41200,Morera,18/04/2011 09:18,Alto (> 8 mts),150,Grande,-68.8375868314,-32.8812063949,1,Parque Central,1655357.93265,0,medio
3397,Paraiso,17/08/2011 09:46,Alto (> 8 mts),130,Grande,-68.8318556279,-32.8671138508,4,Cuarta Oeste,1173332.70145,0,medio
19024,Morera,12/07/2011 10:19,Alto (> 8 mts),134,Grande,-68.8397981863,-32.8715521103,4,Cuarta Oeste,1173332.70145,0,medio
13496,Fresno europeo,31/01/2011 12:36,Alto (> 8 mts),140,Grande,-68.8518518707,-32.8633486482,6,Residencial Norte,2694682.37982,0,medio
16305,Morera,22/07/2011 08:58,Alto (> 8 mts),160,Grande,-68.8420374988,-32.8630908394,4,Cuarta Oeste,1173332.70145,0,medio
24073,Caducifolio,20/01/2011 12:58,Bajo (2 - 4 mts),66,Grande,-68.8464074954,-32.901438508,2,Barrio Civico,2366816.36021,0,bajo
3600,Ailanthus,02/09/2011 14:36,Alto (> 8 mts),50,Mediano,-68.8274495447,-32.8691509427,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
37015,Prunas,07/04/2011 17:29,Bajo (2 - 4 mts),42,Mediano,-68.8565587277,-32.877146269,6,Residencial Norte,2694682.37982,0,bajo
19345,Morera,19/07/2011 10:48,Medio (4 - 8 mts),50,Mediano,-68.8366264927,-32.8705325031,4,Cuarta Oeste,1173332.70145,0,bajo
37497,Fresno europeo,16/11/2010 09:03,Muy bajo (1 - 2 mts),12,Chico,-68.8568459011,-32.8692876164,6,Residencial Norte,2694682.37982,0,bajo
39701,Acer,19/10/2010 12:36,Medio (4 - 8 mts),45,Mediano,-68.8457150997,-32.8701621922,6,Residencial Norte,2694682.37982,0,bajo
32489,Olmo comun,27/05/2011 10:53,Alto (> 8 mts),153,Grande,-68.8528997924,-32.8892127132,5,Residencial Sur,2423808.92355,0,medio
10218,Morera,15/12/2010 13:45,Alto (> 8 mts),170,Grande,-68.850982449,-32.8720883148,6,Residencial Norte,2694682.37982,0,medio
3269,Morera,05/10/2011 13:38,Medio (4 - 8 mts),38,Mediano,-68.8328376505,-32.878899575,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
43220,Morera,04/10/2011 09:35,Alto (> 8 mts),140,Grande,-68.8346799799,-32.8787716145,1,Parque Central,1655357.93265,1,medio
32631,Olmo comun,21/06/2011 12:07,Alto (> 8 mts),162,Grande,-68.8530324672,-32.8902706772,5,Residencial Sur,2423808.92355,0,medio
17819,Morera,21/07/2011 12:31,Medio (4 - 8 mts),105,Grande,-68.8432894986,-32.8698706349,4,Cuarta Oeste,1173332.70145,0,medio
41293,Pltano,11/04/2011 10:35,Alto (> 8 mts),140,Grande,-68.8398516932,-32.8817878414,1,Parque Central,1655357.93265,0,medio
4022,Fresno americano,21/09/2011 10:57,Medio (4 - 8 mts),35,Mediano,-68.8305388828,-32.8731154221,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
5318,Paraiso sombrilla,28/04/2011 12:23,Bajo (2 - 4 mts),40,Mediano,-68.8444841809,-32.8760903501,1,Parque Central,1655357.93265,0,bajo
21003,Morera,22/06/2011 09:26,Alto (> 8 mts),148,Grande,-68.8626277917,-32.9012031042,5,Residencial Sur,2423808.92355,0,medio
2416,Fresno americano,20/10/2011 10:55,Medio (4 - 8 mts),190,Grande,-68.8314922964,-32.8884810628,3,Parque O'Higgins,1531146.02653,0,alto
30739,Morera,04/02/2011 13:03,Alto (> 8 mts),120,Grande,-68.8556010783,-32.8690508434,6,Residencial Norte,2694682.37982,0,medio
25964,Acer,01/02/2011 11:05,Alto (> 8 mts),140,Grande,-68.8392842188,-32.9042647781,2,Barrio Civico,2366816.36021,0,medio
30741,Morera,04/02/2011 13:07,Alto (> 8 mts),135,Grande,-68.8557806728,-32.8690610594,6,Residencial Norte,2694682.37982,1,medio
18518,Paraiso,06/07/2011 12:36,Alto (> 8 mts),190,Grande,-68.8378210628,-32.8742290362,4,Cuarta Oeste,1173332.70145,0,alto
43128,Morera,04/10/2011 08:48,Medio (4 - 8 mts),100,Grande,-68.8285792862,-32.8779408861,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
10393,Perenne,15/03/2011 11:31,Bajo (2 - 4 mts),35,Mediano,-68.8583428392,-32.8734565934,6,Residencial Norte,2694682.37982,0,bajo
23860,Morera,28/01/2011 12:24,Alto (> 8 mts),210,Grande,-68.8509577872,-32.900280381,2,Barrio Civico,2366816.36021,0,alto
35725,Fresno europeo,09/03/2011 09:22,Alto (> 8 mts),95,Grande,-68.8545270482,-32.8735637518,6,Residencial Norte,2694682.37982,0,medio
20867,Fresno europeo,26/05/2011 11:08,Alto (> 8 mts),88,Grande,-68.8599924474,-32.8956717358,5,Residencial Sur,2423808.92355,0,medio
28323,Fresno americano,11/03/2011 12:45,Alto (> 8 mts),100,Grande,-68.8480657138,-32.888302086,5,Residencial Sur,2423808.92355,0,medio
11934,Conifera,12/05/2010 11:43,Medio (4 - 8 mts),86,Grande,-68.8512690353,-32.8676995259,6,Residencial Norte,2694682.37982,0,medio
36201,Fresno europeo,31/03/2011 09:19,Alto (> 8 mts),105,Grande,-68.8558793852,-32.8782501573,6,Residencial Norte,2694682.37982,1,medio
24918,Fresno europeo,10/02/2011 09:10,Medio (4 - 8 mts),120,Grande,-68.8381379536,-32.8967232989,2,Barrio Civico,2366816.36021,0,medio
31681,Pltano,19/05/2011 09:02,Alto (> 8 mts),200,Grande,-68.8605163613,-32.8911906161,5,Residencial Sur,2423808.92355,0,alto
13848,Paraiso sombrilla,25/01/2011 10:32,Bajo (2 - 4 mts),44,Mediano,-68.8491382782,-32.8636654803,6,Residencial Norte,2694682.37982,0,bajo
15266,lamo blanco,21/11/2011 12:41,Medio (4 - 8 mts),70,Grande,-68.8584135671,-32.8699649502,6,Residencial Norte,2694682.37982,0,bajo
44326,Morera,12/10/2011 16:27,Medio (4 - 8 mts),80,Grande,-68.8357153751,-32.8823022808,3,Parque O'Higgins,1531146.02653,0,medio
18203,Morera,22/07/2011 09:07,Alto (> 8 mts),96,Grande,-68.8403632787,-32.8689512642,4,Cuarta Oeste,1173332.70145,1,medio
2867,Morera,04/11/2011 08:39,Alto (> 8 mts),105,Grande,-68.8352632464,-32.8939610784,3,Parque O'Higgins,1531146.02653,0,medio
25485,Pltano,08/02/2011 09:37,Alto (> 8 mts),270,Grande,-68.8417710276,-32.9001437609,2,Barrio Civico,2366816.36021,0,muy alto
43782,Morera,19/10/2011 08:47,Medio (4 - 8 mts),170,Grande,-68.8323609515,-32.8814728027,3,Parque O'Higgins,1531146.02653,0,medio
16206,Morera,14/07/2011 12:37,Alto (> 8 mts),200,Grande,-68.8440524474,-32.8684995699,4,Cuarta Oeste,1173332.70145,0,alto
23874,Morera,28/01/2011 09:35,Alto (> 8 mts),160,Grande,-68.851325683,-32.9000269698,2,Barrio Civico,2366816.36021,0,medio
22079,Fresno europeo,10/06/2011 11:40,Alto (> 8 mts),72,Grande,-68.8540616184,-32.8967344493,5,Residencial Sur,2423808.92355,0,bajo
28314,Morera,10/03/2011 15:24,Alto (> 8 mts),142,Grande,-68.8497725553,-32.8921605026,5,Residencial Sur,2423808.92355,0,medio
41439,Morera,07/04/2011 13:47,Alto (> 8 mts),90,Grande,-68.8414135602,-32.8818114721,1,Parque Central,1655357.93265,0,medio
30171,Tilo,31/03/2011 16:07,Alto (> 8 mts),62,Grande,-68.8412295215,-32.8876579013,3,Parque O'Higgins,1531146.02653,0,bajo
27636,Morera,01/11/2011 10:52,Alto (> 8 mts),100,Grande,-68.8371473512,-32.8940354543,2,Barrio Civico,2366816.36021,1,medio
33544,Morera,30/05/2011 12:59,Alto (> 8 mts),160,Grande,-68.8550788737,-32.8878566782,5,Residencial Sur,2423808.92355,0,medio
20434,Fresno europeo,17/05/2011 10:51,Alto (> 8 mts),102,Grande,-68.8622653902,-32.893159804,5,Residencial Sur,2423808.92355,0,medio
47093,Morera,23/09/2011 10:41,Alto (> 8 mts),150,Grande,-68.8343145534,-32.8727312359,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
23102,Morera,19/01/2011 15:51,Alto (> 8 mts),180,Grande,-68.8472523506,-32.9017702828,2,Barrio Civico,2366816.36021,1,medio
3186,Prunas,20/09/2011 11:01,Bajo (2 - 4 mts),44,Mediano,-68.829364613,-32.8747608809,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
23629,Paraiso,20/01/2011 19:15,Alto (> 8 mts),110,Grande,-68.8484480545,-32.9009130468,2,Barrio Civico,2366816.36021,0,medio
24368,Jacarand,26/01/2011 09:34,Medio (4 - 8 mts),62,Grande,-68.8451744234,-32.9023149626,2,Barrio Civico,2366816.36021,0,bajo
26297,Fresno europeo,21/10/2011 09:14,Alto (> 8 mts),220,Grande,-68.8324441087,-32.8888228502,3,Parque O'Higgins,1531146.02653,0,alto
28921,Pltano,28/02/2011 12:58,Alto (> 8 mts),220,Grande,-68.8467211092,-32.8870972276,1,Parque Central,1655357.93265,0,alto
30593,Jacarand,11/02/2011 09:20,Medio (4 - 8 mts),60,Mediano,-68.8577981572,-32.8653237862,6,Residencial Norte,2694682.37982,0,bajo
22788,Pltano,17/06/2011 19:13,Alto (> 8 mts),168,Grande,-68.8586856655,-32.9016914333,5,Residencial Sur,2423808.92355,0,medio
10235,Morera,14/12/2010 09:28,Medio (4 - 8 mts),50,Mediano,-68.8494006831,-32.870643733,6,Residencial Norte,2694682.37982,0,bajo
43054,Acacia SP,03/10/2011 10:16,Alto (> 8 mts),198,Grande,-68.8322059402,-32.8779466153,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
37790,Fresno europeo,24/02/2012 08:16,Medio (4 - 8 mts),140,Grande,-68.8491971405,-32.8731568216,6,Residencial Norte,2694682.37982,0,medio
34154,Paraiso,10/03/2011 13:38,Medio (4 - 8 mts),60,Mediano,-68.8565073551,-32.8727691218,6,Residencial Norte,2694682.37982,0,bajo
11965,Fresno europeo,14/05/2010 10:11,Medio (4 - 8 mts),97,Grande,-68.8516087935,-32.868553756,6,Residencial Norte,2694682.37982,0,medio
15787,Morera,22/11/2011 18:37,Bajo (2 - 4 mts),70,Grande,-68.8729370055,-32.8786824356,7,Residencial Parque,1786336.08966,0,bajo
42886,Morera,03/10/2011 08:40,Alto (> 8 mts),78,Grande,-68.833249991,-32.876494098,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
25024,Fresno europeo,15/02/2011 09:00,Alto (> 8 mts),85,Grande,-68.8354353611,-32.8969985903,2,Barrio Civico,2366816.36021,0,medio
29350,Pltano,25/04/2011 08:47,Alto (> 8 mts),195,Grande,-68.8430608071,-32.8876387895,1,Parque Central,1655357.93265,0,alto
30489,Pltano,17/02/2011 09:30,Alto (> 8 mts),180,Grande,-68.8390611618,-32.888515248,3,Parque O'Higgins,1531146.02653,1,medio
2048,Morera,14/11/2011 18:05,Alto (> 8 mts),190,Grande,-68.8276662853,-32.8807799412,4,Cuarta Este Área Fundacional,1822015.85685,1,alto
9786,Fresno europeo,17/01/2011 12:09,Medio (4 - 8 mts),64,Grande,-68.846438731,-32.863227228,4,Cuarta Oeste,1173332.70145,0,bajo
36283,Paraiso,04/04/2011 09:40,Medio (4 - 8 mts),120,Grande,-68.8541952512,-32.8774567891,6,Residencial Norte,2694682.37982,0,medio
23027,Morera,17/06/2011 17:35,Alto (> 8 mts),104,Grande,-68.8572482862,-32.9004186491,5,Residencial Sur,2423808.92355,0,medio
33953,Fresno europeo,24/05/2011 11:16,Medio (4 - 8 mts),100,Grande,-68.8528333878,-32.8850328414,5,Residencial Sur,2423808.92355,0,medio
29682,Pltano,02/03/2011 19:10,Alto (> 8 mts),112,Grande,-68.8404768905,-32.8943802904,2,Barrio Civico,2366816.36021,0,medio
26479,Pltano,09/11/2011 09:40,Alto (> 8 mts),250,Grande,-68.8316819039,-32.8917417996,3,Parque O'Higgins,1531146.02653,0,muy alto
36269,Pltano,17/03/2011 10:14,Alto (> 8 mts),200,Grande,-68.853456681,-32.8777322049,6,Residencial Norte,2694682.37982,0,alto
17193,Morera,04/07/2011 09:37,Alto (> 8 mts),164,Grande,-68.8361488146,-32.8626592887,4,Cuarta Oeste,1173332.70145,0,medio
41406,Morera,15/04/2011 12:46,Alto (> 8 mts),92,Grande,-68.8424232611,-32.8822610699,1,Parque Central,1655357.93265,0,medio
42637,Fresno europeo,26/09/2011 09:01,Alto (> 8 mts),82,Grande,-68.8289611938,-32.8754946645,4,Cuarta Este Área Fundacional,1822015.85685,1,medio
34863,Morera,29/03/2011 12:41,Alto (> 8 mts),110,Grande,-68.8509713252,-32.8792944276,6,Residencial Norte,2694682.37982,0,medio
46503,Fresno europeo,17/08/2011 09:55,Alto (> 8 mts),147,Grande,-68.8303437881,-32.8672510971,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
2321,Morera,02/11/2011 10:10,Alto (> 8 mts),100,Grande,-68.8355706235,-32.8949906241,3,Parque O'Higgins,1531146.02653,0,medio
43534,Fresno americano,19/10/2011 17:19,Bajo (2 - 4 mts),120,Grande,-68.8307899612,-32.8825578578,3,Parque O'Higgins,1531146.02653,0,medio
42152,Acacia SP,04/05/2011 13:14,Bajo (2 - 4 mts),6,Chico,-68.8413496971,-32.873990104,1,Parque Central,1655357.93265,0,bajo
842,Aguaribay,16/12/2011 11:37,Bajo (2 - 4 mts),22,Mediano,-68.8807053614,-32.8673226427,8,Aeroparque,2203364.73622,0,bajo
8621,Olmo bola,31/01/2011 10:45,Alto (> 8 mts),150,Grande,-68.8382447939,-32.9032278095,2,Barrio Civico,2366816.36021,0,medio
